,Date,ATR_1,Copp_1,EMA_1,MA_1,MFI_1,OBV_1,PP,R1,R2,R3,S1,S2,S3,ROC_1,SO%d_1,SO%k,Trix_1
0,2013-11-18,0.0,0.0,48.475,48.475,0.0,0.0,48.655,49.82,51.165,52.33,47.31,46.145,44.8,0.0,0.3924302788844623,0.3924302788844623,0.0
1,2013-11-19,3.700000000000003,0.0,45.8,45.8,0.0,-1682000.0,46.7,48.1,50.39999999999999,51.8,44.39999999999999,42.99999999999999,40.69999999999999,0.0,0.13513513513513506,0.13513513513513506,-0.055183084063950574
2,2013-11-20,2.009999999999998,0.0,44.65,44.65000000000001,0.0,-1106900.0,44.88,45.77,46.88999999999999,47.78,43.76000000000001,42.87000000000001,41.75000000000001,0.0,0.3283582089552225,0.3283582089552225,-0.025109170305676828
3,2013-11-21,2.1099999999999994,0.0,43.79,43.79,0.0,-730200.0,43.99333333333333,44.94666666666666,46.10333333333333,47.05666666666666,42.836666666666666,41.88333333333333,40.72666666666667,0.0,0.3554502369668248,0.3554502369668248,-0.019260918253079497
4,2013-11-22,0.8500000000000014,0.0,43.99,43.99,0.0,947600.0,43.78,44.31,44.63,45.16,43.46,42.93,42.61,0.0,0.8705882352941186,0.8705882352941186,0.004567252797442404
5,2013-11-25,1.9199999999999944,0.0,44.18,44.18,1.0,727300.0,44.5,45.3,46.42,47.21999999999999,43.38,42.58000000000001,41.46000000000001,0.0,0.2499999999999991,0.2499999999999991,0.004319163446237729
6,2013-11-26,1.9600000000000009,0.0,43.2,43.2,0.0,-873700.0,43.74666666666667,44.45333333333334,45.70666666666667,46.41333333333334,42.49333333333335,41.78666666666667,40.53333333333335,0.0,0.08163265306122634,0.08163265306122634,-0.022181982797645924
7,2013-11-27,1.0499999999999972,0.0,43.24,43.24,0.0,1153300.0,43.09666666666666,43.69333333333333,44.14666666666666,44.74333333333333,42.64333333333333,42.04666666666667,41.59333333333333,0.0,0.7047619047619086,0.7047619047619086,0.000925925925925906
8,2013-11-29,1.1000000000000014,0.0,43.24,43.23999999999999,1.0,0.0,43.28,43.81,44.38,44.91,42.71,42.18,41.61,0.0,0.4454545454545467,0.4454545454545467,0.0
9,2013-12-02,3.219999999999999,0.0,43.14,43.13999999999999,0.0,-5130700.0,43.13333333333333,44.74666666666666,46.35333333333333,47.96666666666666,41.52666666666666,39.91333333333333,38.306666666666665,0.0,0.5031055900621112,0.5031055900621112,-0.002312673450508821
10,2013-12-03,2.199999999999996,0.0,42.9,42.89999999999999,1.0,-3239300.0,43.5,44.3,45.7,46.49999999999999,42.1,41.3,39.90000000000001,0.0,0.09090909090908916,0.09090909090908916,-0.005563282336578627
11,2013-12-04,1.2498999999999971,0.0,41.83,41.82999999999999,0.0,-2777700.0,42.028366666666656,42.40663333333333,42.98326666666666,43.36153333333332,41.45173333333333,41.07346666666667,40.496833333333335,0.0,0.18839669075295565,0.18839669075295565,-0.02494172494172495
12,2013-12-05,1.6499999999999986,0.0,41.05,41.05,0.0,-3380500.0,41.32,42.01,42.96999999999999,43.66,40.36,39.67,38.71,0.0,0.2545454545454515,0.2545454545454515,-0.01864690413578774
13,2013-12-06,0.4200000000000017,0.0,40.7,40.7,0.0,-4662300.0,40.8,40.96000000000001,41.22000000000001,41.38000000000001,40.540000000000006,40.38,40.12000000000001,0.0,0.14285714285714768,0.14285714285714768,-0.008526187576126536
14,2013-12-09,1.0300000000000011,0.0,41.18,41.17999999999999,1.0,3074000.0,40.89666666666667,41.553333333333335,41.92666666666667,42.583333333333336,40.52333333333333,39.86666666666667,39.49333333333333,0.0,0.9126213592232978,0.9126213592232978,0.011793611793611715
15,2013-12-10,1.8000000000000045,0.0,42.56,42.56,1.0,3289400.0,42.14666666666667,43.25333333333334,43.94666666666668,45.05333333333334,41.45333333333333,40.34666666666666,39.65333333333333,0.0,0.8444444444444442,0.8444444444444442,0.03351141330743085
16,2013-12-11,1.0150000000000006,0.0,42.46,42.46,1.0,-3367300.0,42.49166666666667,42.98333333333333,43.50666666666666,43.99833333333334,41.96833333333333,41.47666666666667,40.95333333333333,0.0,0.4532019704433504,0.4532019704433504,-0.0023496240601504088
17,2013-12-12,1.1000000000000014,0.0,42.97,42.96999999999999,1.0,1770500.0,42.69,43.38,43.78999999999999,44.48,42.28,41.59,41.17999999999999,0.0,0.8818181818181796,0.8818181818181796,0.0120113047574187
